OBJECTID,HUC12,Name,BioAqRankSW,BioAqSumSW,NtvAqRankSW,NtvAqSumSW,RarAqRankSW,RarAqSumSW,RwiAqRankSW,RwiAqMaxSW,NtvFish,NtvAqInvt,NtvAqAmph,NtvAqRept,RarFish,RarAqAmph,RarAqRept,RwiAqFishSWNorm,RwiAqAmphSWNorm,RwiAqReptSWNorm,Shape_Length,Shape_Area
3864,1.81002E+11,Upper Coyote Creek,2,0.089416,2,0.235036,0,0,0,0,0,0,4,2,0,0,0,0,0,0,48690.77555,54718220.16
3865,1.81001E+11,Rattlesnake Spring-Rattlesnake Canyon,2,0.10219,2,0.268612,0,0,0,0,0,0,3,3,0,0,0,0,0,0,77666.88145,115370142.6
3866,1.81001E+11,Red Hill,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,62996.76578,141523126
3867,1.80902E+11,Bitter Spring,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,75241.85169,123389563
3868,1.80902E+11,Owl Lake,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,67200.35783,108901543.3
3869,1.80902E+11,Jubilee Wash,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40293.68212,58250468.7
3870,1.80902E+11,Schwaub Peak,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,49707.80118,73970235.59
3871,1.80902E+11,180902020705-Amargosa River,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35242.92059,62232181.79
3872,1.80703E+11,Tierra Del Sol,2,0.149222,2,0.296593,1,0.075472,3,0.020172907,0,0,4,3,0,1,0,0,0.020172911,0,15997.5666,13007121.5
3873,1.81002E+11,Canyon Sin Nombre-Carrizo Creek,2,0.065998,2,0.173479,0,0,0,0,0,0,4,1,0,0,0,0,0,0,58196.56872,97303581.6
3874,1.81002E+11,Halfhill Lake,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,36697.53118,41937957.5
3875,1.81002E+11,Fault Wash-San Felipe Creek,2,0.068069,1,0.02798,2,0.150943,0,0,0,0,1,0,0,0,1,0,0,0,54380.13766,106814179.6
3876,1.81002E+11,Upper Deep Canyon,2,0.122009,2,0.320708,0,0,0,0,0,27,4,2,0,0,0,0,0,0,35195.67065,50166140.39
3877,1.81002E+11,Bear Creek,2,0.076642,2,0.201459,0,0,0,0,0,0,5,1,0,0,0,0,0,0,43063.5896,56455830.78
3878,1.81001E+11,Black Rock Spring,1,0.02129,1,0.055961,0,0,0,0,0,0,2,0,0,0,0,0,0,0,42867.69343,48487492.38
3879,1.81001E+11,1.81E+11,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34085.41083,53466675.51
3880,1.81001E+11,Spy Mountain-Pipes Wash,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54275.82239,133712514.8
3881,1.81001E+11,Lavic Lake,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,85452.51933,100971378.3
3882,1.80902E+11,Mesquite Hills,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,80034.60818,161437404.9
3883,1.80902E+11,Town of Balch,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,75146.63129,144034011
3884,1.80902E+11,1.81E+11,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,43888.28313,62145127.3
3885,1.80902E+11,Otto Mountain-Silver Lake,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,63439.06005,100193178.4
3886,1.80902E+11,Dumont Hills,1,0.020402,1,0.053629,0,0,0,0,2,0,1,0,0,0,0,0,0,0,84531.46566,128134672
3887,1.80902E+11,1.81E+11,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,47379.52682,101323359
3888,1.80902E+11,Eagle Mountain,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,57034.90668,118940983.8
3889,1.80902E+11,Ash Meadows,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34897.35907,31466274.33
3890,1.81002E+11,Superstition Mountain,1,0.043002,1,0.040805,1,0.056604,2,0.015625,1,0,1,0,1,0,0,0.015625,0,0,51936.93894,89822027.1
3891,1.81002E+11,Box Canyon Wash,2,0.074936,2,0.124746,1,0.056604,2,0.015625,1,0,4,0,1,0,0,0.015625,0,0,59321.48807,59909102.12
3892,1.80902E+11,Hyten Spring,2,0.068069,1,0.02798,2,0.150943,0,0,0,0,1,0,0,0,1,0,0,0,68135.96376,117226821.3
3893,1.80902E+11,Upper Devils Playground Wash,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,58826.10182,94579614.26
3894,1.80902E+11,Lower Willow Wash,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55152.42722,57284995.24
3895,1.80902E+11,Hytens Well,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54603.63393,150390518.1
3896,1.606E+11,Upper Pahrump Valley,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,49220.20791,80423518.24
3897,1.80902E+11,1.81E+11,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,43788.01986,48688411.96
3898,1.606E+11,Browns Spring-Frontal Pahrump Valley,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16739.96657,13858440.75
3899,1.81002E+11,Lower New River,1,0.041592,1,0.109326,0,0,0,0,0,8,3,0,0,0,0,0,0,0,95398.01554,224743005
3900,1.81002E+11,Obsidian Butte-Frontal Salton Sea,2,0.085586,1,0.083941,1,0.113208,3,0.02782012,0,0,3,0,2,0,0,0.02782012,0,0,73668.64278,78710808.83
3901,1.81001E+11,Upper Big Wash,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,75961.47833,121337462.1
3902,1.81001E+11,Lower Orange Blossom Wash,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,42791.16131,51838979.47
3903,1.81001E+11,Cut Wash,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,106785.8045,104753415.9
3904,1.80902E+11,Cottonwood Wash,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,70433.97468,99819829.34
3905,1.81001E+11,Domingo Spring,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,77008.80236,116971295.3
3906,1.81001E+11,Lower Clipper Valley Wash,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,91957.11688,86106879.61
3907,1.606E+11,Wheaton Wash-Frontal Ivanpah Lake,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54949.54338,139107750.2
3908,1.606E+11,Keystone Wash-Frontal Mesquite Lake,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,48734.50383,56306339.91
3909,1.81002E+11,Midway Well,1,0.055353,2,0.145498,0,0,0,0,0,0,3,1,0,0,0,0,0,0,65267.64531,80032975.43
3910,1.81002E+11,Beal Well,1,0.026168,1,0.068785,0,0,0,0,1,0,2,0,0,0,0,0,0,0,84129.45952,93607942.82
3911,1.50301E+11,1.50E+11,1,0.02129,1,0.055961,0,0,0,0,0,0,2,0,0,0,0,0,0,0,43519.01488,73126591.46
3912,1.81001E+11,1.81E+11,1,0.02129,1,0.055961,0,0,0,0,0,0,2,0,0,0,0,0,0,0,70605.66651,76604449.79
3913,1.81001E+11,1.81E+11,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,83478.66531,133703317.4
3914,1.81001E+11,Ironwood Wash,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,59072.62611,154124137.8
3915,1.81001E+11,1.81E+11,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,42985.73667,58816300.76
3916,1.81001E+11,1.81E+11,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35637.71591,55696121.08
3917,1.81001E+11,Vulcan Wash-Schulyler Wash,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,112869.1847,234819993
3918,1.81001E+11,Rock Spring-Watson Wash,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,59856.28646,105393341.8
3919,1.81001E+11,Upper Woods Wash,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50542.79781,64944492.68
3920,1.50301E+11,Town of Lanfair,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64659.36933,79072651.49
3921,1.81001E+11,Hackberry Springs,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,94082.04216,142108723.6
3922,1.606E+11,Slaughterhouse Spring,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,68021.42525,163279236.7
3923,1.606E+11,Willow Wash,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,56356.8952,139922844.5
3924,1.81002E+11,1.81E+11,1,0.02129,1,0.055961,0,0,0,0,0,0,2,0,0,0,0,0,0,0,73221.26866,67227201.6
3925,1.81002E+11,Jackson Gulch,2,0.065998,2,0.173479,0,0,0,0,0,0,4,1,0,0,0,0,0,0,58848.34301,144245896.8
3926,1.81002E+11,Indain Wash,1,0.060647,1,0.083941,1,0.075472,0,0,0,0,3,0,0,1,0,0,0,0,81071.09166,117954407.5
3927,1.81001E+11,1.81E+11,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,61450.49442,125702667.8
3928,1.81001E+11,1.81E+11,1,0.02129,1,0.055961,0,0,0,0,0,0,2,0,0,0,0,0,0,0,46376.21514,89762868.14
3929,1.81001E+11,Sand Draw,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,89375.84108,143810060.2
3930,1.81001E+11,Town of Sablon,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,59436.2597,82375221.15
3931,1.81001E+11,1.81E+11,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,57266.44105,55505619.97
3932,1.81001E+11,1.81E+11,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30355.31992,41790391.54
3933,1.81001E+11,Browns Wash,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54155.67464,70166377.98
3934,1.81001E+11,181001003803-Homer Wash,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,92752.19606,171667258.2
3935,1.50301E+11,Crestview Wash,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54825.46957,90694420.17
3936,1.50301E+11,1.50E+11,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,49317.73968,54777156.38
3937,1.50301E+11,Reservation Main Drain,3,0.21725,2,0.27584,3,0.283019,1,0.01219512,1,0,5,2,1,1,1,0.01219512,0,0,63350.82577,103608508.7
3938,1.50301E+11,Julian Wash,2,0.065998,2,0.173479,0,0,0,0,0,0,4,1,0,0,0,0,0,0,42350.16127,56857905.98
3939,1.50301E+11,Turnaround Wash-Colorado River,3,0.154474,2,0.186303,3,0.207547,1,0.01219512,1,0,4,1,1,2,0,0.01219512,0,0,44424.055,67567497.82
3940,1.50301E+11,Petes Wash-Colorado River,2,0.070876,2,0.186303,0,0,0,0,1,0,4,1,0,0,0,0,0,0,31983.44703,19229171.97
3941,1.50301E+11,Town of Ehrenberg-Colorado River,2,0.09705,2,0.186303,1,0.056604,1,0.01219512,1,0,4,1,1,0,0,0.01219512,0,0,64103.85506,39646886.34
3942,1.50301E+11,1.50E+11,1,0.02129,1,0.055961,0,0,0,0,0,0,2,0,0,0,0,0,0,0,40955.05594,43804070.66
3943,1.81001E+11,Horn Peak,1,0.02129,1,0.055961,0,0,0,0,0,0,2,0,0,0,0,0,0,0,80655.3669,130486578.6
3944,1.50301E+11,Lost Lake-Colorado River,2,0.09705,2,0.186303,1,0.056604,1,0.01219512,1,0,4,1,1,0,0,0.01219512,0,0,59615.00997,96365816.43
3945,1.50301E+11,Mohawk Spring-Chemhuevi Wash,1,0.02129,1,0.055961,0,0,0,0,0,0,2,0,0,0,0,0,0,0,62473.98616,103680958.6
3946,1.50301E+11,Snaggletooth Mountain,1,0.02129,1,0.055961,0,0,0,0,0,0,2,0,0,0,0,0,0,0,46898.38212,73779179.12
3947,1.50301E+11,El Dorado Wash-Colorado River,2,0.101814,1,0.096766,1,0.113208,4,0.05764965,1,0,3,0,2,0,0,0.05764965,0,0,79475.0691,83338305.12
3948,1.50301E+11,Mohave Wash-Colorado River,3,0.161391,1,0.096766,2,0.169811,5,0.157649651,1,0,3,0,3,0,0,0.157649696,0,0,49624.57151,88438818.98
3949,1.50301E+11,Colorado River-Imperial Reservoir,2,0.131113,2,0.27584,1,0.056604,1,0.01219512,1,0,5,2,1,0,0,0.01219512,0,0,41723.0492,25403952.56
3950,1.50301E+11,Town of Vidal,1,0.042579,1,0.111922,0,0,0,0,0,0,4,0,0,0,0,0,0,0,59830.14893,55361194.87
3951,1.50301E+11,Arch Creek-Colorado River,2,0.09705,2,0.186303,1,0.056604,1,0.01219512,1,0,4,1,1,0,0,0.01219512,0,0,110688.3968,176145616.6
3952,1.80101E+11,Luffenholtz Creek-Frontal Pacific Ocean,5,0.709505,5,0.904412,5,0.90566,4,0.054904599,16,44,9,5,8,4,1,0.054904599,0.008695652,0.01658986,185900.4227,162457655.3
3953,1.80202E+11,Tule Canal-Toe Drain,5,0.491466,4,0.512011,5,0.603774,5,0.176061764,17,8,3,3,4,1,2,0.02797455,0.0257353,0.176061794,167115.9717,362645332.6
3954,1.80202E+11,Toe Drain-Cache Slough,5,0.585694,5,0.72196,5,0.641509,5,0.176061764,21,58,3,3,6,0,2,0.077743053,0,0.176061794,240478.9893,661393647.3
3955,1.806E+11,Santa Cruz Island-Frontal Pacific Ocean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152386.1818,139343672
3956,1.81002E+11,Headwaters Alamo River,2,0.065998,2,0.173479,0,0,0,0,0,0,4,1,0,0,0,0,0,0,8768.439436,334324.262
3957,1.80101E+11,Lower Bear River,4,0.327991,5,0.664768,2,0.188679,1,0.008695652,13,0,9,4,2,1,0,0.004939081,0.008695652,0,48384.42149,87594040.22
3958,1.80101E+11,Tryon Creek-Frontal Pacific Ocean,5,0.568438,5,0.777623,5,0.679245,4,0.037305694,17,0,9,5,4,4,1,0.03730569,0.008695652,0.01658986,67691.98907,30869669.91
3959,1.80101E+11,Standley Creek-South Fork Eel River,4,0.325131,5,0.600647,3,0.245283,1,0.008695652,8,0,9,4,3,1,0,0.00683302,0.008695652,0,43652.84956,76819946.11
3960,1.80101E+11,Bear Creek,5,0.464132,5,0.600647,5,0.528302,5,0.091048576,8,0,9,4,4,4,0,0.01107031,0.091048583,0,58278.02902,55937271.61
3961,1.80101E+11,Upper Mattole River,5,0.492844,5,0.600647,5,0.603774,5,0.091048576,8,0,9,4,4,3,1,0.01107031,0.091048583,0.01658986,41417.91268,73663353.9
3962,1.80101E+11,Minor Creek-Redwood Creek,5,0.489864,5,0.683723,5,0.584906,3,0.019006815,8,35,8,4,5,4,0,0.019006809,0.008695652,0,43803.63015,92353757.72
3963,1.80101E+11,Maple Creek,5,0.527037,5,0.779575,5,0.584906,3,0.020867091,13,45,8,4,5,4,0,0.020867091,0.008695652,0,51882.99053,119920187.5
3964,1.80102E+11,Hunter Creek,5,0.601892,5,0.803272,5,0.735849,4,0.042987514,19,0,9,5,5,4,1,0.042987511,0.008695652,0.01658986,49777.55513,76027230.85
3965,1.80101E+11,Jones Creek,5,0.430493,5,0.662204,5,0.45283,2,0.01654298,8,0,9,5,4,3,0,0.01654298,0.008695652,0,40625.38044,63742318.54
3966,1.80101E+11,Albion River,5,0.506349,5,0.692749,5,0.54717,5,0.091048576,13,0,10,4,3,5,0,0.01118908,0.091048583,0,66984.83401,110511656.9
3967,1.80101E+11,North Branch North Fork Navarro River,5,0.451904,5,0.733205,4,0.320755,5,0.133895501,7,37,10,4,3,2,0,0.133895501,0.091048583,0,48576.36883,73689419.33
3968,1.80101E+11,Upper Big River,5,0.393238,5,0.602978,4,0.339623,5,0.091048576,6,0,10,4,2,3,0,0.0088955,0.091048583,0,49372.86283,85035193.93
3969,1.80101E+11,North Fork Ten Mile River,5,0.47131,5,0.600647,5,0.54717,5,0.091048576,8,0,9,4,3,5,0,0.01118908,0.091048583,0,62854.77583,100913139.7
3970,1.80101E+11,Middle Fork Ten Mile River-Ten Mile River,5,0.597807,5,0.801077,5,0.679245,5,0.091048576,12,47,9,4,4,4,1,0.01728664,0.091048583,0.01658986,67228.75505,108490367.5
3971,1.80101E+11,Upper East Branch South Fork Eel River,4,0.268576,5,0.587822,1,0.113208,1,0.004939081,7,0,9,4,2,0,0,0.004939081,0,0,53165.57592,93300391.28
3972,1.80101E+11,Lower Tenmile Creek,5,0.404513,5,0.574998,5,0.471698,2,0.016589861,6,0,9,4,3,2,1,0.00683302,0.008695652,0.01658986,42313.91941,71535864.33
3973,1.80102E+11,Slate Creek-Klamath River,5,0.512242,5,0.7827,5,0.54717,2,0.016589861,17,21,9,4,3,3,1,0.00772489,0.008695652,0.01658986,69444.06726,116423927.2
3974,1.71003E+11,Dunn Creek,5,0.341208,5,0.622906,3,0.264151,1,0.009830445,4,32,8,4,2,2,0,0.009830445,0.008695652,0,33706.18489,59139893.79
3975,1.80102E+11,Lower Clear Creek,5,0.438516,5,0.598315,5,0.415094,5,0.139255747,10,0,8,4,6,1,0,0.139255702,0.008695652,0,47232.2535,88411820.29
3976,1.80101E+11,Marshall Creek,4,0.27815,4,0.516705,2,0.132075,4,0.082352966,8,0,6,4,1,1,0,0.002645503,0.082352974,0,36408.58855,51265221.77
3977,1.80101E+11,Anderson Creek,5,0.417071,5,0.590154,5,0.415094,5,0.091048576,5,0,10,4,2,2,1,0.0088955,0.091048583,0.01658986,64305.5167,119087216
3978,1.80101E+11,Galloway Creek,4,0.244489,5,0.642653,0,0,0,0,5,43,7,4,0,0,0,0,0,0,33278.59733,41497940.43
3979,1.80101E+11,Upper Tomki Creek,4,0.264662,4,0.519037,2,0.169811,1,0.00683302,6,0,7,4,3,0,0,0.00683302,0,0,48320.2382,84030495.35
3980,1.80101E+11,Indian Creek-Eel River,4,0.279299,5,0.55751,2,0.169811,1,0.00683302,9,0,7,4,3,0,0,0.00683302,0,0,48025.39351,101581935
3981,1.80101E+11,Twin Bridges Creek-Eel River,4,0.298075,4,0.52953,3,0.245283,1,0.008695652,9,0,6,4,3,1,0,0.00683302,0.008695652,0,52785.35346,107822421.5
3982,1.80101E+11,Lost Creek-Mad River,4,0.258861,3,0.437427,3,0.226415,2,0.016589861,4,0,5,4,0,1,1,0,0.008695652,0.01658986,51838.92968,117371988.8
3983,1.80102E+11,Sulphur Glade Creek-South Fork Trinity River,5,0.46964,5,0.55751,5,0.660377,2,0.016589861,9,0,7,4,5,3,1,0.01425575,0.008695652,0.01658986,50922.028,91953808.31
3984,1.80102E+11,Eltapom Creek,4,0.327674,4,0.531861,4,0.320755,1,0.008695652,7,0,7,4,3,2,0,0.00772489,0.008695652,0,38527.52728,50819714.52
3985,1.80102E+11,Virgin Creek,4,0.311246,4,0.503881,4,0.301887,1,0.01236182,7,0,6,4,4,1,0,0.01236182,0.008695652,0,56393.18688,97556827.45
3986,1.80102E+11,Independence Creek,5,0.391943,5,0.626295,4,0.396226,1,0.00772489,10,0,9,4,3,3,0,0.00772489,0,0,33525.29788,46606322.11
3987,1.80102E+11,North Fork Wooley Creek,4,0.30525,4,0.547017,3,0.245283,1,0.01006824,6,0,8,4,3,1,0,0.01006824,0,0,37179.89383,57008314.51
3988,1.80102E+11,Grant Creek-North Fork Salmon River,4,0.287948,4,0.503881,3,0.245283,1,0.00772489,7,0,6,4,3,1,0,0.00772489,0,0,35040.66106,47534078.94
3989,1.80102E+11,Little North Fork Salmon River,5,0.336588,5,0.611896,3,0.264151,1,0.008695652,8,30,6,4,2,2,0,0.006712535,0.008695652,0,42642.3111,84334285.09
3990,1.80102E+11,China Creek-Klamath River,4,0.328753,5,0.611139,3,0.245283,1,0.00772489,11,0,8,4,3,1,0,0.00772489,0,0,43268.11484,102740343.9
3991,1.80101E+11,Bodega Harbor-Frontal Pacific Ocean,5,0.339185,5,0.568003,4,0.301887,3,0.021679016,12,0,6,4,4,1,0,0.02167902,0.01449275,0,59201.58387,29612924.23
3992,1.805E+11,Bodega Bay,5,0.332222,5,0.593652,3,0.245283,3,0.034331448,14,0,6,4,3,1,0,0.034331448,0.01449275,0,46917.82682,11991097.2
3993,1.805E+11,Walker Creek,5,0.521754,5,0.764863,5,0.471698,5,0.134899646,13,58,6,4,3,2,1,0.134899601,0.023188399,0.01658986,56513.96439,77487656.5
3994,1.80201E+11,McGaugh Slough-Frontal Clear Lake,5,0.347106,4,0.547017,3,0.283019,4,0.082352966,6,0,8,4,1,1,1,0.045454551,0.082352974,0.01658986,106078.1829,61347826.51
3995,1.80201E+11,Lower Scotts Creek,3,0.171292,4,0.450252,0,0,0,0,5,0,5,4,0,0,0,0,0,0,40665.48546,53968077.47
3996,1.80101E+11,Thatcher Creek,3,0.210474,3,0.435096,1,0.113208,1,0.004939081,6,0,4,4,2,0,0,0.004939081,0,0,45038.78804,93417804.4
3997,1.80101E+11,Smokehouse Creek-Lake Pillsbury,4,0.262853,4,0.44792,3,0.226415,2,0.016589861,7,0,4,4,0,1,1,0,0.008695652,0.01658986,51572.55319,102326845.2
3998,1.80101E+11,Jumpoff Creek-Black Butte River,3,0.240615,3,0.435096,2,0.188679,1,0.008695652,6,0,4,4,2,1,0,0.004939081,0.008695652,0,48486.99439,120345816.4
3999,1.80101E+11,Beaver Creek,4,0.323463,3,0.437427,4,0.396226,2,0.016589861,4,0,5,4,3,1,1,0.00917637,0.008695652,0.01658986,31947.13653,45319286.97
4000,1.80202E+11,McClure Creek-Thomes Creek,3,0.188676,3,0.411779,1,0.075472,1,0.008695652,2,0,5,4,0,1,0,0,0.008695652,0,42923.37258,89336846.75
4001,1.80202E+11,Upper Dry Creek,4,0.259748,3,0.439759,3,0.226415,2,0.016589861,2,0,6,4,0,1,1,0,0.008695652,0.01658986,46315.83879,63541331.55
4002,1.80102E+11,Indian Creek,5,0.353624,4,0.516705,4,0.396226,2,0.016589861,8,0,6,4,3,1,1,0.00772489,0.008695652,0.01658986,53537.46056,87324841.08
4003,1.80102E+11,Lower Canyon Creek,5,0.412216,5,0.55751,5,0.509434,2,0.016589861,9,0,7,4,5,1,1,0.01425575,0.008695652,0.01658986,51755.35277,91733426.13
4004,1.80102E+11,Upper Stuart Fork,3,0.221294,4,0.506213,1,0.075472,0,0,5,0,7,4,0,1,0,0,0,0,56508.61093,129164185.7
4005,1.80102E+11,North Russian Creek,4,0.301262,4,0.519037,3,0.264151,1,0.008695652,6,0,7,4,2,2,0,0.006712535,0.008695652,0,33041.88456,47163416.3
4006,1.80102E+11,Patterson Creek,4,0.24707,4,0.531861,1,0.113208,1,0.004369187,7,0,7,4,2,0,0,0.004369187,0,0,45732.11035,97761111.01
4007,1.805E+11,Larkspur Creek-Frontal San Francisco Bay Estuaries,5,0.358753,5,0.593652,3,0.264151,5,0.085199796,14,0,6,4,2,2,0,0.009331455,0.085199803,0,103534.1948,44237327.59
4008,1.80202E+11,Saint Helena Creek,5,0.337638,4,0.506213,4,0.301887,4,0.079402745,5,0,7,4,0,2,1,0,0.079402737,0.01658986,44601.30772,55235919.99
4009,1.80202E+11,Bucksnort Creek,4,0.245673,4,0.478232,2,0.150943,2,0.016589861,5,0,6,4,0,0,1,0,0,0.01658986,50338.46569,68059765.41
4010,1.80201E+11,Copsey Creek,3,0.198348,4,0.521369,0,0,0,0,4,0,8,4,0,0,0,0,0,0,39397.19155,45050067.72
4011,1.80201E+11,Bartlett Creek,4,0.2719,5,0.630538,1,0.075472,1,0.008695652,5,48,6,4,0,1,0,0,0.008695652,0,36458.84787,46471045.25
4012,1.80201E+11,Dry Creek-Stony Creek,5,0.459938,5,0.580082,5,0.45283,5,0.176061764,3,49,5,4,0,2,2,0,0.023188399,0.176061794,53923.45634,117353285.8
4013,1.80201E+11,Indian Creek,3,0.166413,3,0.437427,0,0,0,0,4,0,5,4,0,0,0,0,0,0,50675.43367,74300505.41
4014,1.80201E+11,Stony Gorge Dam-Stony Creek,3,0.217484,5,0.571669,0,0,0,0,7,39,4,4,0,0,0,0,0,0,51326.83245,42293039.11
4015,1.80202E+11,Log Spring Creek-Thomes Creek,4,0.292172,3,0.411779,4,0.339623,2,0.016589861,2,0,5,4,2,1,1,0.00505135,0.008695652,0.01658986,41947.78193,94459298.11
4016,1.80202E+11,North Fork Elder Creek,4,0.270632,5,0.652882,1,0.056604,1,0.001886792,6,51,6,4,1,0,0,0.001886792,0,0,60375.59575,74567396.46
4017,1.80202E+11,Lower Cold Fork,3,0.230887,4,0.488641,1,0.113208,1,0.00505135,3,29,4,4,2,0,0,0.00505135,0,0,45239.5939,56562450.15
4018,1.80202E+11,Long Gulch-South Fork Cottonwood Creek,4,0.317453,4,0.478232,4,0.339623,2,0.016589861,5,0,6,4,2,1,1,0.00505135,0.008695652,0.01658986,70487.28879,87628136.31
4019,1.80202E+11,Lower Red Bank Creek,4,0.320499,5,0.573599,3,0.245283,3,0.023569865,12,0,4,5,3,1,0,0.023569871,0.020172911,0,86397.71882,107360977.6
4020,1.80202E+11,Dry Creek,4,0.287609,4,0.531861,3,0.207547,2,0.016589861,7,0,7,4,1,0,1,0.001886792,0,0.01658986,52391.1146,68414120.7
4021,1.80202E+11,French Gulch-Clear Creek,5,0.354006,5,0.687521,3,0.226415,2,0.016589861,4,70,6,4,0,1,1,0,0.008695652,0.01658986,46395.24544,85924552.89
4022,1.80102E+11,Lower East Fork Scott River,4,0.329974,4,0.519037,4,0.339623,1,0.008695652,6,0,7,4,2,3,0,0.004369187,0.008695652,0,53859.09434,82510060.24
4023,1.80102E+11,Camp Creek-Scotch Creek,4,0.257089,3,0.343227,3,0.207547,5,0.125,8,0,2,3,1,0,1,0.125,0,0.01658986,36751.70936,52296166.75
4024,1.80202E+11,Lower Pope Creek,4,0.279264,4,0.491057,3,0.226415,2,0.016589861,6,0,6,4,0,1,1,0,0.008695652,0.01658986,76872.90281,82433260.09
4025,1.80201E+11,Salt Creek,5,0.350527,5,0.610966,2,0.150943,5,0.159471914,11,7,5,5,0,0,1,0,0,0.159471899,98155.83541,119884208.3
4026,1.80201E+11,Glenn Valley Slough,3,0.202694,4,0.532794,0,0,0,0,11,0,3,5,0,0,0,0,0,0,40480.8033,63143011.18
4027,1.80201E+11,Lower Freshwater Creek,4,0.320787,4,0.532794,2,0.150943,5,0.159471914,11,0,3,5,0,0,1,0,0,0.159471899,67269.14596,46546264.59
4028,1.80201E+11,Lower Walker Creek,3,0.179276,4,0.471237,0,0,0,0,11,0,3,4,0,0,0,0,0,0,60671.61086,83794308.29
4029,1.80201E+11,Black Butte Dam-Stony Creek,4,0.292029,5,0.587899,2,0.169811,1,0.00990572,15,40,3,3,3,0,0,0.00990572,0,0,85442.41243,47672240.94
